test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
XLOC_013388	XLOC_013388	COX4I2	chr20:30225690-30232800	Normal	Disease	OK	10.412	24.9218	1.25916	6.8318	5e-05	7.96728e-05	yes
XLOC_013389	XLOC_013389	TPX2	chr20:30326903-30389603	Normal	Disease	OK	0.664396	0.972134	0.549111	1.83896	0.0127	0.0165176	yes
XLOC_013397	XLOC_013397	KIF3B	chr20:30865453-30922811	Normal	Disease	OK	18.3648	28.693	0.643759	15.053	5e-05	7.96728e-05	yes
XLOC_013398	XLOC_013398	ASXL1	chr20:30946146-31027122	Normal	Disease	OK	13.9741	15.3293	0.13354	2.20656	0.00095	0.00137913	yes
XLOC_013400	XLOC_013400	DNMT3B	chr20:31350190-31397162	Normal	Disease	OK	0.579577	1.26752	1.12894	3.70953	5e-05	7.96728e-05	yes
XLOC_013411	XLOC_013411	CBFA2T2	chr20:32077927-32237837	Normal	Disease	OK	18.3417	36.545	0.994547	24.5403	5e-05	7.96728e-05	yes
XLOC_013413	XLOC_013413	ACTL10	chr20:32244892-32262264	Normal	Disease	OK	1.27753	5.91262	2.21044	8.68391	5e-05	7.96728e-05	yes
XLOC_013421	XLOC_013421	DYNLRB1	chr20:33104203-33128762	Normal	Disease	OK	424.235	513.715	0.276104	8.51946	5e-05	7.96728e-05	yes
XLOC_013422	XLOC_013422	MAP1LC3A	chr20:33134687-33148149	Normal	Disease	OK	40.3682	59.453	0.558528	6.75912	5e-05	7.96728e-05	yes
XLOC_013430	XLOC_013430	ERGIC3	chr20:34129777-34145405	Normal	Disease	OK	183.746	196.767	0.0987747	2.51999	5e-05	7.96728e-05	yes
XLOC_013431	XLOC_013431	SPAG4	chr20:34203808-34208965	Normal	Disease	OK	1.53612	3.38258	1.13883	3.72592	5e-05	7.96728e-05	yes
XLOC_013432	XLOC_013432	ROMO1	chr20:34256609-34288902	Normal	Disease	OK	139.779	207.387	0.56918	7.50408	5e-05	7.96728e-05	yes
XLOC_013433	XLOC_013433	PHF20	chr20:34359922-34538288	Normal	Disease	OK	14.503	20.7886	0.519443	10.3919	5e-05	7.96728e-05	yes
XLOC_013437	XLOC_013437	DLGAP4	chr20:34995443-35157040	Normal	Disease	OK	34.1243	35.9801	0.0763993	1.52684	0.0244	0.030771	yes
XLOC_013440	XLOC_013440	C20orf118	chr20:35504569-35580246	Normal	Disease	OK	0.622693	1.60277	1.36397	3.46177	5e-05	7.96728e-05	yes
XLOC_013441	XLOC_013441	RPN2	chr20:35729628-35870025	Normal	Disease	OK	130.925	149.516	0.19156	5.59505	5e-05	7.96728e-05	yes
XLOC_013447	XLOC_013447	VSTM2L	chr20:36531498-36573747	Normal	Disease	OK	27.9924	212.345	2.9233	55.1208	5e-05	7.96728e-05	yes
XLOC_013456	XLOC_013456	ARHGAP40	chr20:37230576-37279295	Normal	Disease	OK	1.10963	4.47419	2.01155	8.80821	5e-05	7.96728e-05	yes
XLOC_013462	XLOC_013462	TOP1	chr20:39657461-39753126	Normal	Disease	OK	39.0536	68.8462	0.817922	22.0356	5e-05	7.96728e-05	yes
XLOC_013464	XLOC_013464	LPIN3	chr20:39969559-39995498	Normal	Disease	OK	4.27077	7.21007	0.755516	6.80537	5e-05	7.96728e-05	yes
XLOC_013465	XLOC_013465	SRSF6	chr20:42086503-42092244	Normal	Disease	OK	52.8622	112.937	1.09521	32.5499	5e-05	7.96728e-05	yes
XLOC_013466	XLOC_013466	L3MBTL1	chr20:42136319-42170535	Normal	Disease	OK	1.39942	2.69534	0.945638	4.43791	5e-05	7.96728e-05	yes
XLOC_013467	XLOC_013467	SGK2	chr20:42187634-42214273	Normal	Disease	OK	0.34114	1.17685	1.7865	3.27346	0.0002	0.000306269	yes
XLOC_013471	XLOC_013471	LOC100505783	chr20:42839599-42854667	Normal	Disease	OK	9.80167	12.2724	0.324312	2.46967	0.00055	0.000816324	yes
XLOC_013480	XLOC_013480	YWHAB	chr20:43514343-43537161	Normal	Disease	OK	145.196	263.534	0.859991	29.0531	5e-05	7.96728e-05	yes
XLOC_013481	XLOC_013481	PABPC1L	chr20:43538702-43567962	Normal	Disease	OK	1.95657	14.0708	2.8463	14.5964	5e-05	7.96728e-05	yes
XLOC_013489	XLOC_013489	WFDC2	chr20:44098393-44110172	Normal	Disease	OK	237.295	253.325	0.0943058	1.84563	0.00895	0.0118076	yes
XLOC_013495	XLOC_013495	SNX21	chr20:44462469-44486048	Normal	Disease	OK	8.92075	11.9154	0.417585	4.43749	5e-05	7.96728e-05	yes
XLOC_013510	XLOC_013510	CSE1L	chr20:47662782-47713497	Normal	Disease	OK	17.0468	20.03	0.232665	3.49777	5e-05	7.96728e-05	yes
XLOC_013511	XLOC_013511	DDX27	chr20:47835831-47860614	Normal	Disease	OK	27.2273	40.0494	0.556726	10.1732	5e-05	7.96728e-05	yes
XLOC_013512	XLOC_013512	ZNFX1-AS1	chr20:47862438-47905795	Normal	Disease	OK	132.411	307.624	1.21614	21.0532	5e-05	7.96728e-05	yes
XLOC_013519	XLOC_013519	CEBPB	chr20:48807119-48809227	Normal	Disease	OK	48.2472	66.2773	0.458069	9.62955	5e-05	7.96728e-05	yes
XLOC_013523	XLOC_013523	PARD6B	chr20:49348080-49370278	Normal	Disease	OK	2.57691	3.47548	0.431572	3.13495	5e-05	7.96728e-05	yes
XLOC_013526	XLOC_013526	TSHZ2	chr20:51588945-52111869	Normal	Disease	OK	4.74167	8.45338	0.834133	13.5462	5e-05	7.96728e-05	yes
XLOC_013527	XLOC_013527	PFDN4	chr20:52824501-52836492	Normal	Disease	OK	7.87417	9.26223	0.234231	1.48257	0.0372	0.045814	yes
XLOC_013530	XLOC_013530	FAM210B	chr20:54933982-54943718	Normal	Disease	OK	84.6678	95.8293	0.178654	5.77952	5e-05	7.96728e-05	yes
XLOC_013547	XLOC_013547	NPEPL1,STX16,STX16-NPEPL1	chr20:57226308-57290900	Normal	Disease	OK	25.3609	55.9581	1.14174	22.8385	5e-05	7.96728e-05	yes
XLOC_013548	XLOC_013548	GNAS	chr20:57393972-57486250	Normal	Disease	OK	712.581	752.403	0.078451	3.66738	5e-05	7.96728e-05	yes
XLOC_013549	XLOC_013549	TH1L	chr20:57556310-57570188	Normal	Disease	OK	36.082	38.2603	0.0845677	1.49816	0.03635	0.0448505	yes
XLOC_013554	XLOC_013554	FAM217B	chr20:58508818-58523702	Normal	Disease	OK	6.48631	8.20499	0.339104	3.88984	5e-05	7.96728e-05	yes
XLOC_013561	XLOC_013561	SS18L1	chr20:60718821-60757566	Normal	Disease	OK	4.5892	6.67905	0.5414	5.30791	5e-05	7.96728e-05	yes
XLOC_013562	XLOC_013562	GTPBP5	chr20:60758080-60777810	Normal	Disease	OK	7.90246	9.12093	0.206879	2.02113	0.00435	0.00593192	yes
XLOC_013564	XLOC_013564	ADRM1	chr20:60878026-60883918	Normal	Disease	OK	71.3965	89.4031	0.324472	6.038	5e-05	7.96728e-05	yes
XLOC_013565	XLOC_013565	RPS21	chr20:60962120-60963576	Normal	Disease	OK	760.799	865.542	0.186089	4.93469	5e-05	7.96728e-05	yes
XLOC_013570	XLOC_013570	C20orf20	chr20:61427804-61431945	Normal	Disease	OK	8.98512	11.0351	0.296489	2.24524	0.00165	0.00234311	yes
XLOC_013571	XLOC_013571	OGFR	chr20:61436176-61445352	Normal	Disease	OK	22.5717	26.0207	0.205144	3.02998	5e-05	7.96728e-05	yes
XLOC_013572	XLOC_013572	COL9A3	chr20:61448413-61493115	Normal	Disease	OK	0.649757	1.3067	1.00796	2.8631	0.0004	0.000600295	yes
XLOC_013573	XLOC_013573	DPH3P1	chr20:61448413-61493115	Normal	Disease	OK	2.04931	3.40835	0.733936	2.20147	0.0035	0.00481329	yes
XLOC_013575	XLOC_013575	SLC17A9	chr20:61583998-61599949	Normal	Disease	OK	0.583262	1.68557	1.53102	4.41177	5e-05	7.96728e-05	yes
XLOC_013583	XLOC_013583	ARFGAP1	chr20:61904164-61921142	Normal	Disease	OK	20.4818	38.7269	0.918992	15.8154	5e-05	7.96728e-05	yes
XLOC_013588	XLOC_013588	RTEL1,RTEL1-TNFRSF6B,TNFRSF6B	chr20:62289162-62367494	Normal	Disease	OK	5.7095	9.32083	0.707093	4.73401	5e-05	7.96728e-05	yes
XLOC_013589	XLOC_013589	ZGPAT	chr20:62289162-62367494	Normal	Disease	OK	11.2482	13.2722	0.238708	2.17314	0.0017	0.00241164	yes
XLOC_013590	XLOC_013590	LIME1	chr20:62367977-62370460	Normal	Disease	OK	6.73819	18.1739	1.43143	9.14011	5e-05	7.96728e-05	yes
XLOC_013592	XLOC_013592	ABHD16B	chr20:62492565-62494341	Normal	Disease	OK	2.36182	4.91331	1.0568	4.76642	5e-05	7.96728e-05	yes
XLOC_013594	XLOC_013594	LOC100505815	chr20:62496580-62522898	Normal	Disease	OK	0.762452	2.75789	1.85485	8.70091	5e-05	7.96728e-05	yes
XLOC_013598	XLOC_013598	UCKL1-AS1	chr20:62571181-62601218	Normal	Disease	OK	0.143365	1.26894	3.14586	5.64722	5e-05	7.96728e-05	yes
XLOC_013601	XLOC_013601	TCEA2	chr20:62688438-62703700	Normal	Disease	OK	18.8935	36.0875	0.933607	11.2931	5e-05	7.96728e-05	yes
XLOC_013607	XLOC_013607	C20orf96	chr20:251503-271419	Normal	Disease	OK	7.05015	10.9133	0.630361	4.36799	5e-05	7.96728e-05	yes
XLOC_013617	XLOC_013617	FKBP1A,FKBP1A-SDCBP2,SDCBP2	chr20:1290554-1373816	Normal	Disease	OK	157.037	367.085	1.225	36.9956	5e-05	7.96728e-05	yes
XLOC_013630	XLOC_013630	FAM113A	chr20:2815970-2821332	Normal	Disease	OK	16.9481	29.0419	0.777013	9.72619	5e-05	7.96728e-05	yes
XLOC_013633	XLOC_013633	ProSAPiP1	chr20:3143272-3149207	Normal	Disease	OK	8.22458	14.1388	0.781642	11.4629	5e-05	7.96728e-05	yes
XLOC_013634	XLOC_013634	DDRGK1	chr20:3171011-3185295	Normal	Disease	OK	44.4477	70.6369	0.668314	10.2981	5e-05	7.96728e-05	yes
XLOC_013638	XLOC_013638	ADAM33	chr20:3648619-3662738	Normal	Disease	OK	4.73878	20.4691	2.11086	21.2027	5e-05	7.96728e-05	yes
XLOC_013639	XLOC_013639	SIGLEC1	chr20:3667616-3687775	Normal	Disease	OK	0.99138	2.75783	1.47603	9.20732	5e-05	7.96728e-05	yes
XLOC_013640	XLOC_013640	C20orf27	chr20:3734157-3748452	Normal	Disease	OK	13.1861	19.3198	0.551058	4.79744	5e-05	7.96728e-05	yes
XLOC_013642	XLOC_013642	CENPB	chr20:3764497-3767337	Normal	Disease	OK	44.5566	49.4903	0.151507	3.43018	5e-05	7.96728e-05	yes
XLOC_013644	XLOC_013644	RNF24	chr20:3912068-3996216	Normal	Disease	OK	16.346	19.7435	0.272438	3.95094	5e-05	7.96728e-05	yes
XLOC_013645	XLOC_013645	ADRA1D	chr20:4201277-4229659	Normal	Disease	OK	1.93493	2.48316	0.359896	1.68423	0.01785	0.0228453	yes
XLOC_013649	XLOC_013649	C20orf30	chr20:5080483-5093733	Normal	Disease	OK	107.631	115.332	0.0997003	2.19985	0.0008	0.00116928	yes
XLOC_013654	XLOC_013654	GPCPD1	chr20:5525079-5591672	Normal	Disease	OK	6.52829	9.42653	0.530022	6.77371	5e-05	7.96728e-05	yes
XLOC_013655	XLOC_013655	TRMT6	chr20:5918485-5931173	Normal	Disease	OK	7.60408	10.0376	0.40057	3.44938	5e-05	7.96728e-05	yes
XLOC_013659	XLOC_013659	TMX4	chr20:7961715-8000393	Normal	Disease	OK	39.5305	58.4223	0.563554	11.5841	5e-05	7.96728e-05	yes
XLOC_013667	XLOC_013667	ESF1	chr20:13694968-13765532	Normal	Disease	OK	6.42564	39.4807	2.61923	30.5177	5e-05	7.96728e-05	yes
XLOC_013673	XLOC_013673	RRBP1	chr20:17594322-17662928	Normal	Disease	OK	83.3333	93.9625	0.173193	5.48834	5e-05	7.96728e-05	yes
XLOC_013688	XLOC_013688	FOXA2	chr20:22561641-22566101	Normal	Disease	OK	2.10441	2.65233	0.333842	1.52126	0.03185	0.0395962	yes
XLOC_013692	XLOC_013692	NAPB	chr20:23355155-23402156	Normal	Disease	OK	3.78502	6.5819	0.798205	6.72695	5e-05	7.96728e-05	yes
XLOC_013696	XLOC_013696	CST3	chr20:23614293-23618574	Normal	Disease	OK	1271.97	1321.99	0.0556512	3.075	5e-05	7.96728e-05	yes
XLOC_013699	XLOC_013699	CST2	chr20:23804403-23807312	Normal	Disease	OK	2.30792	3.5535	0.622649	1.48956	0.0366	0.0451407	yes
XLOC_013709	XLOC_013709	ZNF337	chr20:25654850-25677469	Normal	Disease	OK	8.24059	17.7824	1.10963	13.0532	5e-05	7.96728e-05	yes
XLOC_013713	XLOC_013713	MIR663A	chr20:26167654-26189869	Normal	Disease	OK	0	31587.1	inf	-nan	0.0282	0.0352801	yes
XLOC_013719	XLOC_013719	DEFB124	chr20:30053308-30060816	Normal	Disease	OK	0	2.57043	inf	-nan	0.0383	0.047085	yes
XLOC_013723	XLOC_013723	PDRG1	chr20:30532757-30539883	Normal	Disease	OK	14.0956	16.8368	0.256373	2.20786	0.0021	0.00295053	yes
XLOC_013727	XLOC_013727	C20orf203	chr20:31219426-31239783	Normal	Disease	OK	0.147464	0.651936	2.14437	4.5213	5e-05	7.96728e-05	yes
XLOC_013728	XLOC_013728	COMMD7	chr20:31290492-31331814	Normal	Disease	OK	30.3438	35.72	0.235331	3.49206	5e-05	7.96728e-05	yes
XLOC_013731	XLOC_013731	SNTA1	chr20:31995762-32031698	Normal	Disease	OK	14.9196	17.6779	0.244738	2.90117	0.00015	0.000231891	yes
XLOC_013732	XLOC_013732	NECAB3	chr20:32244892-32262264	Normal	Disease	OK	43.3351	64.7415	0.579153	10.6906	5e-05	7.96728e-05	yes
XLOC_013733	XLOC_013733	E2F1	chr20:32263291-32274210	Normal	Disease	OK	0.792327	1.22478	0.628357	1.95245	0.00745	0.00990669	yes
XLOC_013735	XLOC_013735	EIF2S2	chr20:32676114-32700085	Normal	Disease	OK	7.77055	23.0985	1.57171	16.7774	5e-05	7.96728e-05	yes
XLOC_013740	XLOC_013740	GGT7	chr20:33432522-33460661	Normal	Disease	OK	15.7724	17.3215	0.135164	1.7351	0.01525	0.0196646	yes
XLOC_013741	XLOC_013741	GSS	chr20:33516235-33543601	Normal	Disease	OK	30.9672	37.031	0.257991	3.95292	5e-05	7.96728e-05	yes
XLOC_013745	XLOC_013745	EIF6	chr20:33866724-33872594	Normal	Disease	OK	71.6717	86.944	0.278684	4.4863	5e-05	7.96728e-05	yes
XLOC_013747	XLOC_013747	UQCC	chr20:33890368-33999945	Normal	Disease	OK	12.7873	17.4815	0.45112	5.12625	5e-05	7.96728e-05	yes
XLOC_013750	XLOC_013750	FER1L4	chr20:34146506-34195484	Normal	Disease	OK	0.333022	1.84388	2.46906	9.38789	5e-05	7.96728e-05	yes
XLOC_013751	XLOC_013751	CPNE1,RBM12	chr20:34213952-34252878	Normal	Disease	OK	67.7118	84.3463	0.316916	7.91877	5e-05	7.96728e-05	yes
XLOC_013752	XLOC_013752	NFS1	chr20:34256609-34288902	Normal	Disease	OK	13.8324	16.01	0.210918	2.36649	0.0009	0.00130991	yes
XLOC_013753	XLOC_013753	RBM39	chr20:34291530-34330258	Normal	Disease	OK	47.7068	96.8142	1.02102	25.9701	5e-05	7.96728e-05	yes
XLOC_013754	XLOC_013754	SCAND1	chr20:34541538-34543281	Normal	Disease	OK	51.7622	161.496	1.64153	24.0802	5e-05	7.96728e-05	yes
XLOC_013758	XLOC_013758	DSN1	chr20:35380193-35402230	Normal	Disease	OK	3.6297	7.21061	0.99027	5.93122	5e-05	7.96728e-05	yes
XLOC_013765	XLOC_013765	TTI1	chr20:36611422-36661833	Normal	Disease	OK	10.3496	13.6968	0.404267	5.38876	5e-05	7.96728e-05	yes
XLOC_013767	XLOC_013767	KIAA1755	chr20:36838906-36889174	Normal	Disease	OK	2.21177	2.94252	0.411854	3.27318	5e-05	7.96728e-05	yes
XLOC_013768	XLOC_013768	LOC388796	chr20:37049238-37064018	Normal	Disease	OK	11.4308	19.4948	0.770161	5.52659	5e-05	7.96728e-05	yes
XLOC_013777	XLOC_013777	CHD6	chr20:40031169-40247133	Normal	Disease	OK	12.7482	22.6345	0.828231	21.6562	5e-05	7.96728e-05	yes
XLOC_013781	XLOC_013781	C20orf111	chr20:42824580-42839546	Normal	Disease	OK	21.8158	23.9274	0.133292	1.84177	0.00905	0.0119333	yes
XLOC_013792	XLOC_013792	SLPI	chr20:43880878-43883206	Normal	Disease	OK	114.244	135.887	0.250298	3.60948	5e-05	7.96728e-05	yes
XLOC_013803	XLOC_013803	TNNC2	chr20:44451854-44455953	Normal	Disease	OK	1.36628	2.73525	1.00142	1.8988	0.01445	0.0186868	yes
XLOC_013804	XLOC_013804	ACOT8	chr20:44462469-44486048	Normal	Disease	OK	18.5483	29.0249	0.646006	5.88581	5e-05	7.96728e-05	yes
XLOC_013807	XLOC_013807	PLTP	chr20:44517266-44541003	Normal	Disease	OK	42.8345	50.5022	0.237573	3.96975	5e-05	7.96728e-05	yes
XLOC_013811	XLOC_013811	SLC35C2	chr20:44978176-44993064	Normal	Disease	OK	23.8375	29.6314	0.313898	4.545	5e-05	7.96728e-05	yes
XLOC_013813	XLOC_013813	ZNF663	chr20:45085131-45086282	Normal	Disease	OK	0.515214	1.79107	1.79758	2.89974	0.0015	0.00213707	yes
XLOC_013815	XLOC_013815	ZNF334	chr20:45129706-45142194	Normal	Disease	OK	3.41087	5.4004	0.662926	4.14447	5e-05	7.96728e-05	yes
XLOC_013817	XLOC_013817	SLC13A3,TP53RK	chr20:45186461-45318276	Normal	Disease	OK	13.8376	17.4448	0.334202	5.34306	5e-05	7.96728e-05	yes
XLOC_013818	XLOC_013818	ZMYND8	chr20:45838380-45985474	Normal	Disease	OK	13.0102	22.762	0.806987	13.5979	5e-05	7.96728e-05	yes
XLOC_013827	XLOC_013827	TMEM189,TMEM189-UBE2V1,UBE2V1	chr20:48697660-48770335	Normal	Disease	OK	96.086	99.7662	0.0542238	1.36992	0.0296	0.03698	yes
XLOC_013828	XLOC_013828	FAM65C	chr20:49202646-49253426	Normal	Disease	OK	0.685681	1.11854	0.706006	2.64914	0.00025	0.000379973	yes
XLOC_013830	XLOC_013830	DPM1	chr20:49551404-49575060	Normal	Disease	OK	20.5192	24.3538	0.247171	2.17841	0.00195	0.00274992	yes
XLOC_013835	XLOC_013835	SALL4	chr20:50400582-50419048	Normal	Disease	OK	0.713958	1.27508	0.836677	2.89848	0.00015	0.000231891	yes
XLOC_013849	XLOC_013849	ZBP1	chr20:56178901-56195632	Normal	Disease	OK	1.25207	2.03251	0.69895	2.0238	0.00365	0.00501189	yes
XLOC_013850	XLOC_013850	PMEPA1	chr20:56223447-56286592	Normal	Disease	OK	164.84	308.634	0.904828	44.7799	5e-05	7.96728e-05	yes
XLOC_013857	XLOC_013857	ATP5E,SLMO2,SLMO2-ATP5E	chr20:57603732-57617901	Normal	Disease	OK	521.531	1052.36	1.0128	24.1091	5e-05	7.96728e-05	yes
XLOC_013859	XLOC_013859	SYCP2	chr20:58438617-58507209	Normal	Disease	OK	0.667352	1.98562	1.57307	7.23627	5e-05	7.96728e-05	yes
XLOC_013863	XLOC_013863	PSMA7	chr20:60711790-60718474	Normal	Disease	OK	103.934	163.418	0.652905	13.3125	5e-05	7.96728e-05	yes
XLOC_013867	XLOC_013867	C20orf151	chr20:60985292-61002629	Normal	Disease	OK	1.50511	3.77337	1.32599	6.31824	5e-05	7.96728e-05	yes
XLOC_013869	XLOC_013869	C20orf166-AS1	chr20:61141437-61167971	Normal	Disease	OK	0.700087	2.82094	2.01057	6.40933	5e-05	7.96728e-05	yes
XLOC_013881	XLOC_013881	EEF1A2	chr20:62119365-62130505	Normal	Disease	OK	8.19203	62.9662	2.94228	28.7883	5e-05	7.96728e-05	yes
XLOC_013884	XLOC_013884	PRIC285	chr20:62189438-62205592	Normal	Disease	OK	8.28549	8.84544	0.0943475	1.50944	0.0242	0.0305264	yes
XLOC_013886	XLOC_013886	STMN3	chr20:62271060-62284780	Normal	Disease	OK	17.435	19.2757	0.144799	1.79352	0.01065	0.0139418	yes
XLOC_013887	XLOC_013887	ARFRP1	chr20:62289162-62367494	Normal	Disease	OK	9.66609	13.6137	0.494051	5.14443	5e-05	7.96728e-05	yes
XLOC_013889	XLOC_013889	UCKL1	chr20:62571181-62601218	Normal	Disease	OK	14.4206	20.3414	0.496286	5.21053	5e-05	7.96728e-05	yes
XLOC_013893	XLOC_013893	SAMD10	chr20:62605465-62610995	Normal	Disease	OK	6.03452	9.90141	0.714394	5.56871	5e-05	7.96728e-05	yes
XLOC_013902	XLOC_013902	RBM11	chr21:15588465-15600693	Normal	Disease	OK	0.990922	2.1087	1.08951	3.37922	0.0001	0.000156483	yes
XLOC_013905	XLOC_013905	LINC00478	chr21:17442841-17982094	Normal	Disease	OK	6.05508	16.7493	1.46788	15.6037	5e-05	7.96728e-05	yes
XLOC_013917	XLOC_013917	GABPA	chr21:27096790-27144771	Normal	Disease	OK	4.18793	5.55662	0.407972	3.78803	5e-05	7.96728e-05	yes
XLOC_013921	XLOC_013921	LINC00161	chr21:29911639-29912677	Normal	Disease	OK	1.32743	5.28118	1.99223	3.98915	0.0001	0.000156483	yes
XLOC_013922	XLOC_013922	USP16	chr21:30396937-30426807	Normal	Disease	OK	13.2936	45.8251	1.78541	26.7422	5e-05	7.96728e-05	yes
XLOC_013923	XLOC_013923	C21orf7	chr21:30452872-30548202	Normal	Disease	OK	0.675419	3.11407	2.20495	6.339	5e-05	7.96728e-05	yes
XLOC_013926	XLOC_013926	GRIK1-AS2	chr21:30909253-31312282	Normal	Disease	OK	0.152834	1.01674	2.7339	2.40806	0.01535	0.0197886	yes
XLOC_013937	XLOC_013937	SOD1	chr21:33031934-33041243	Normal	Disease	OK	146.122	157.278	0.106137	2.34119	0.0009	0.00130991	yes
XLOC_013940	XLOC_013940	C21orf119	chr21:33765441-33766266	Normal	Disease	OK	9.88952	13.4135	0.439708	2.40646	0.0011	0.00158661	yes
XLOC_013942	XLOC_013942	GCFC1-AS1	chr21:34100424-34144169	Normal	Disease	OK	0.610647	0.899302	0.558468	1.67482	0.0195	0.0248403	yes
XLOC_013943	XLOC_013943	C21orf49	chr21:34144410-34186053	Normal	Disease	OK	0.990454	3.06863	1.63143	3.87533	5e-05	7.96728e-05	yes
XLOC_013950	XLOC_013950	SON	chr21:34915349-34949812	Normal	Disease	OK	62.3319	105.281	0.756195	29.4429	5e-05	7.96728e-05	yes
XLOC_013951	XLOC_013951	ITSN1	chr21:35014783-35261609	Normal	Disease	OK	10.6225	13.2141	0.314961	4.75691	5e-05	7.96728e-05	yes
XLOC_013953	XLOC_013953	MRPS6,SLC5A3	chr21:35445822-35515334	Normal	Disease	OK	34.4623	45.4541	0.399391	4.54945	5e-05	7.96728e-05	yes
XLOC_013956	XLOC_013956	FAM165B	chr21:35747748-35761452	Normal	Disease	OK	14.2934	20.2148	0.500059	3.45592	5e-05	7.96728e-05	yes
XLOC_013964	XLOC_013964	MORC3	chr21:37692486-37748944	Normal	Disease	OK	8.91256	10.764	0.272299	3.45123	5e-05	7.96728e-05	yes
XLOC_013968	XLOC_013968	TTC3	chr21:38445570-38575408	Normal	Disease	OK	31.9269	81.1622	1.34604	40.6357	5e-05	7.96728e-05	yes
XLOC_013975	XLOC_013975	WRB	chr21:40752212-40769815	Normal	Disease	OK	14.7042	17.3531	0.238967	2.21273	0.00165	0.00234311	yes
XLOC_013978	XLOC_013978	IGSF5	chr21:41117333-41174023	Normal	Disease	OK	0.842522	1.59808	0.923557	2.66764	0.00065	0.000958958	yes
XLOC_013979	XLOC_013979	PCP4	chr21:41239346-41301322	Normal	Disease	OK	108.147	293.146	1.43862	22.2865	5e-05	7.96728e-05	yes
XLOC_013980	XLOC_013980	DSCAM-AS1	chr21:41384342-42219039	Normal	Disease	OK	4.49548	96.7777	4.42813	25.9213	5e-05	7.96728e-05	yes
XLOC_013984	XLOC_013984	MX2	chr21:42733949-42780869	Normal	Disease	OK	9.65865	16.2914	0.754215	8.82425	5e-05	7.96728e-05	yes
XLOC_013985	XLOC_013985	MX1	chr21:42792519-42831141	Normal	Disease	OK	49.3218	54.4624	0.143036	3.14494	5e-05	7.96728e-05	yes
XLOC_013992	XLOC_013992	SLC37A1	chr21:43919741-44001550	Normal	Disease	OK	22.7474	27.5283	0.275217	4.72969	5e-05	7.96728e-05	yes
XLOC_013993	XLOC_013993	PDE9A	chr21:44073861-44195618	Normal	Disease	OK	35.9509	61.7197	0.779705	13.1643	5e-05	7.96728e-05	yes
XLOC_013994	XLOC_013994	NDUFV3	chr21:44313377-44329773	Normal	Disease	OK	54.3534	60.7106	0.159578	2.26696	0.00085	0.00123951	yes
XLOC_014004	XLOC_014004	C21orf33	chr21:45553493-45565605	Normal	Disease	OK	47.4828	71.1256	0.582965	10.3164	5e-05	7.96728e-05	yes
XLOC_014018	XLOC_014018	LOC100505746	chr21:46305867-46349595	Normal	Disease	OK	0.721117	1.92202	1.41432	3.91707	5e-05	7.96728e-05	yes
XLOC_014019	XLOC_014019	FAM207A	chr21:46359954-46396888	Normal	Disease	OK	5.19745	7.78808	0.583465	2.42163	0.00125	0.00179515	yes
XLOC_014020	XLOC_014020	ADARB1	chr21:46494492-46646478	Normal	Disease	OK	10.411	13.8632	0.413155	4.9767	5e-05	7.96728e-05	yes
XLOC_014021	XLOC_014021	LOC642852	chr21:46707966-46717269	Normal	Disease	OK	2.20039	3.66854	0.737444	6.49346	5e-05	7.96728e-05	yes
XLOC_014024	XLOC_014024	COL6A1	chr21:47401662-47424963	Normal	Disease	OK	83.2984	122.738	0.559217	22.4674	5e-05	7.96728e-05	yes
XLOC_014025	XLOC_014025	COL6A2	chr21:47518032-47552763	Normal	Disease	OK	168.587	191.255	0.18201	6.79162	5e-05	7.96728e-05	yes
XLOC_014027	XLOC_014027	YBEY	chr21:47706266-47717665	Normal	Disease	OK	24.7441	50.9126	1.04094	8.93505	5e-05	7.96728e-05	yes
XLOC_014028	XLOC_014028	PCNT	chr21:47744035-47865682	Normal	Disease	OK	2.94783	3.42316	0.215674	2.48584	0.00025	0.000379973	yes
XLOC_014029	XLOC_014029	DIP2A	chr21:47878861-47989926	Normal	Disease	OK	9.87637	12.9523	0.391155	6.09714	5e-05	7.96728e-05	yes
XLOC_014031	XLOC_014031	TEKT4P2	chr21:9907188-9968593	Normal	Disease	OK	7.80878	19.0938	1.28993	7.5095	5e-05	7.96728e-05	yes
XLOC_014035	XLOC_014035	C21orf15	chr21:15215453-15220685	Normal	Disease	OK	0.413651	11.6866	4.8203	8.37911	5e-05	7.96728e-05	yes
XLOC_014039	XLOC_014039	SAMSN1	chr21:15857548-15955723	Normal	Disease	OK	3.23777	4.02004	0.312209	1.54606	0.0253	0.0318401	yes
XLOC_014041	XLOC_014041	NRIP1	chr21:16333555-16437126	Normal	Disease	OK	6.2265	8.25175	0.406278	5.92751	5e-05	7.96728e-05	yes
XLOC_014052	XLOC_014052	ATP5J	chr21:27096790-27144771	Normal	Disease	OK	153.131	271.032	0.8237	15.2306	5e-05	7.96728e-05	yes
XLOC_014056	XLOC_014056	ADAMTS5	chr21:28290230-28339439	Normal	Disease	OK	0.822229	1.68743	1.03721	6.71481	5e-05	7.96728e-05	yes
XLOC_014058	XLOC_014058	LTN1	chr21:30300465-30365277	Normal	Disease	OK	3.74016	4.5326	0.277239	3.10315	5e-05	7.96728e-05	yes
