test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
XLOC_015239	XLOC_015239	FXR1	chr3:180630233-180700539	Normal	Disease	OK	7.20623	9.90676	0.459168	7.57232	5e-05	7.96728e-05	yes
XLOC_015256	XLOC_015256	ECE2	chr3:183967444-184010819	Normal	Disease	OK	4.87267	11.0313	1.17882	5.54112	5e-05	7.96728e-05	yes
XLOC_015261	XLOC_015261	POLR2H	chr3:184081193-184086363	Normal	Disease	OK	44.3556	90.4608	1.02818	12.742	5e-05	7.96728e-05	yes
XLOC_015264	XLOC_015264	VPS8	chr3:184529930-184770402	Normal	Disease	OK	6.89405	8.55243	0.310982	3.70223	5e-05	7.96728e-05	yes
XLOC_015266	XLOC_015266	MAP3K13	chr3:185000728-185206882	Normal	Disease	OK	44.4451	110.644	1.31583	24.4101	5e-05	7.96728e-05	yes
XLOC_015270	XLOC_015270	DNAJB11	chr3:186288466-186303589	Normal	Disease	OK	28.1435	32.9867	0.229082	3.12479	5e-05	7.96728e-05	yes
XLOC_015275	XLOC_015275	EIF4A2	chr3:186501360-186524484	Normal	Disease	OK	199.505	239.58	0.264079	7.99953	5e-05	7.96728e-05	yes
XLOC_015285	XLOC_015285	LPP	chr3:187868993-188608460	Normal	Disease	OK	36.1032	61.3818	0.765683	31.667	5e-05	7.96728e-05	yes
XLOC_015286	XLOC_015286	FLJ42393	chr3:187868993-188608460	Normal	Disease	OK	0.500485	11.9159	4.57341	12.697	5e-05	7.96728e-05	yes
XLOC_015294	XLOC_015294	CCDC50	chr3:190984943-191116459	Normal	Disease	OK	10.6961	12.189	0.188501	3.64563	5e-05	7.96728e-05	yes
XLOC_015299	XLOC_015299	HES1	chr3:193853930-193856401	Normal	Disease	OK	103.507	150.905	0.543907	13.8153	5e-05	7.96728e-05	yes
XLOC_015300	XLOC_015300	FLJ34208	chr3:194207868-194209274	Normal	Disease	OK	0.192934	0.641616	1.7336	1.62307	0.03025	0.0377055	yes
XLOC_015305	XLOC_015305	MUC20	chr3:195447752-195464540	Normal	Disease	OK	4.15258	7.74122	0.898553	10.1806	5e-05	7.96728e-05	yes
XLOC_015307	XLOC_015307	OSTalpha	chr3:195943382-195960301	Normal	Disease	OK	0.819707	2.60494	1.66807	4.24099	5e-05	7.96728e-05	yes
XLOC_015310	XLOC_015310	PIGX	chr3:196439244-196462876	Normal	Disease	OK	8.23633	18.2938	1.15128	12.8553	5e-05	7.96728e-05	yes
XLOC_015312	XLOC_015312	SENP5	chr3:196594726-196661584	Normal	Disease	OK	5.84624	8.6969	0.572991	7.52846	5e-05	7.96728e-05	yes
XLOC_015313	XLOC_015313	LOC152217	chr3:196669493-196670884	Normal	Disease	OK	13.0599	15.9616	0.289466	2.4188	0.00125	0.00179515	yes
XLOC_015314	XLOC_015314	MFI2-AS1	chr3:196728611-196756687	Normal	Disease	OK	2.71597	16.016	2.55997	9.58153	5e-05	7.96728e-05	yes
XLOC_015318	XLOC_015318	RPL35A	chr3:197615945-197686886	Normal	Disease	OK	1899.41	3640.16	0.938451	34.0775	5e-05	7.96728e-05	yes
XLOC_015319	XLOC_015319	LMLN	chr3:197687070-197770591	Normal	Disease	OK	1.64236	3.84548	1.22739	9.66594	5e-05	7.96728e-05	yes
XLOC_015322	XLOC_015322	CRBN	chr3:3191316-3221401	Normal	Disease	OK	15.1899	20.5475	0.435847	5.50152	5e-05	7.96728e-05	yes
XLOC_015328	XLOC_015328	C3orf32	chr3:8661085-8693764	Normal	Disease	OK	0.218361	0.621695	1.50949	1.67037	0.0084	0.0111137	yes
XLOC_015330	XLOC_015330	RAD18	chr3:8918879-9005159	Normal	Disease	OK	1.81084	2.20398	0.283454	1.89102	0.0085	0.0112402	yes
XLOC_016479	XLOC_016479	CNGA1	chr4:47937993-48014961	Normal	Disease	OK	1.56892	4.93627	1.65365	8.14491	5e-05	7.96728e-05	yes
XLOC_016481	XLOC_016481	TEC	chr4:48137799-48271814	Normal	Disease	OK	0.54065	0.918425	0.764467	2.35271	0.0023	0.00321789	yes
XLOC_016482	XLOC_016482	FRYL	chr4:48499379-48782316	Normal	Disease	OK	6.00147	6.69308	0.157354	2.71534	0.0001	0.000156483	yes
XLOC_016490	XLOC_016490	RPL21P44	chr4:54851665-54853449	Normal	Disease	OK	0.481328	3.76054	2.96585	6.85386	5e-05	7.96728e-05	yes
XLOC_016493	XLOC_016493	LOC100506462	chr4:56212387-56251747	Normal	Disease	OK	0.183092	0.914232	2.31999	2.00756	0.02885	0.0360666	yes
XLOC_016494	XLOC_016494	CLOCK	chr4:56298659-56412997	Normal	Disease	OK	4.30772	5.29532	0.297793	3.1081	5e-05	7.96728e-05	yes
XLOC_016497	XLOC_016497	AASDH	chr4:57204456-57253638	Normal	Disease	OK	3.66282	6.38565	0.801876	6.37042	5e-05	7.96728e-05	yes
XLOC_016498	XLOC_016498	PPAT	chr4:57259528-57301802	Normal	Disease	OK	2.53722	4.50636	0.828714	5.65296	5e-05	7.96728e-05	yes
XLOC_016506	XLOC_016506	CENPC1	chr4:68337988-68411256	Normal	Disease	OK	3.93676	5.93535	0.592323	4.60201	5e-05	7.96728e-05	yes
XLOC_016507	XLOC_016507	UBA6	chr4:68481478-68566889	Normal	Disease	OK	3.84173	5.3125	0.467635	4.9853	5e-05	7.96728e-05	yes
XLOC_016516	XLOC_016516	YTHDC1	chr4:69176104-69215824	Normal	Disease	OK	16.435	30.3871	0.886691	18.7318	5e-05	7.96728e-05	yes
XLOC_016518	XLOC_016518	UGT2B15	chr4:69512314-69536494	Normal	Disease	OK	0.196597	1.26869	2.69002	4.57756	0.00015	0.000231891	yes
XLOC_016522	XLOC_016522	UGT2B4	chr4:70345882-70361626	Normal	Disease	OK	0.212472	0.626889	1.56093	2.46485	0.01065	0.0139418	yes
XLOC_016528	XLOC_016528	GRSF1	chr4:71681498-71705627	Normal	Disease	OK	10.5706	13.4149	0.343776	5.8361	5e-05	7.96728e-05	yes
XLOC_016531	XLOC_016531	COX18	chr4:73920415-73935472	Normal	Disease	OK	3.09102	3.73967	0.27483	2.11316	0.00265	0.00368962	yes
XLOC_016532	XLOC_016532	ANKRD17	chr4:73940501-74124502	Normal	Disease	OK	23.3017	31.4614	0.433145	12.0966	5e-05	7.96728e-05	yes
XLOC_016533	XLOC_016533	RASSF6	chr4:74438861-74486340	Normal	Disease	OK	4.11605	4.96667	0.271018	2.32103	0.00065	0.000958958	yes
XLOC_016534	XLOC_016534	PF4	chr4:74846795-74847715	Normal	Disease	OK	0	0.779224	inf	-nan	0.00105	0.00151794	yes
XLOC_016535	XLOC_016535	PPBP	chr4:74852155-74853907	Normal	Disease	OK	0	0.603236	inf	-nan	5e-05	7.96728e-05	yes
XLOC_016546	XLOC_016546	SDAD1	chr4:76871067-76912113	Normal	Disease	OK	13.4452	19.4106	0.52975	7.14482	5e-05	7.96728e-05	yes
XLOC_016550	XLOC_016550	NUP54	chr4:77035816-77069655	Normal	Disease	OK	13.5289	15.6584	0.210885	2.37514	0.00065	0.000958958	yes
XLOC_016554	XLOC_016554	CCNI	chr4:77969176-77997125	Normal	Disease	OK	298.26	318.579	0.0950843	4.31377	5e-05	7.96728e-05	yes
XLOC_016562	XLOC_016562	HNRNPD	chr4:83274466-83295149	Normal	Disease	OK	97.1851	112.751	0.214331	5.9157	5e-05	7.96728e-05	yes
XLOC_016563	XLOC_016563	HNRPDL	chr4:83343716-83351378	Normal	Disease	OK	31.6373	39.7036	0.327645	7.36644	5e-05	7.96728e-05	yes
XLOC_016569	XLOC_016569	LOC100499177	chr4:83814604-83841284	Normal	Disease	OK	5.50759	15.294	1.47347	11.936	5e-05	7.96728e-05	yes
XLOC_016572	XLOC_016572	COQ2	chr4:84184976-84206067	Normal	Disease	OK	7.52409	10.6874	0.506316	3.63324	5e-05	7.96728e-05	yes
XLOC_016574	XLOC_016574	HELQ	chr4:84328498-84377025	Normal	Disease	OK	3.03124	3.72596	0.297703	2.00743	0.00425	0.00580179	yes
XLOC_016578	XLOC_016578	MAPK10	chr4:86936275-87374283	Normal	Disease	OK	17.329	44.125	1.34841	24.9306	5e-05	7.96728e-05	yes
XLOC_016581	XLOC_016581	LOC100506746	chr4:87846045-87856002	Normal	Disease	OK	3.39578	7.85714	1.21026	7.04371	5e-05	7.96728e-05	yes
XLOC_016582	XLOC_016582	KLHL8	chr4:88082213-88141674	Normal	Disease	OK	5.03451	8.05609	0.678228	7.11742	5e-05	7.96728e-05	yes
XLOC_016583	XLOC_016583	HSD17B13	chr4:88224940-88244056	Normal	Disease	OK	1.33191	1.96611	0.561848	2.05769	0.00425	0.00580179	yes
XLOC_016584	XLOC_016584	HSD17B11	chr4:88257690-88312455	Normal	Disease	OK	22.9864	33.305	0.53496	7.29905	5e-05	7.96728e-05	yes
XLOC_016585	XLOC_016585	SPARCL1	chr4:88394487-88450655	Normal	Disease	OK	168.96	175.475	0.0545877	1.78282	0.00065	0.000958958	yes
XLOC_016587	XLOC_016587	PPM1K	chr4:89181531-89205888	Normal	Disease	OK	15.1159	42.2151	1.48169	26.4622	5e-05	7.96728e-05	yes
XLOC_016593	XLOC_016593	HPGDS	chr4:95219706-95264027	Normal	Disease	OK	2.6591	3.94273	0.568257	2.41906	0.00095	0.00137913	yes
XLOC_016597	XLOC_016597	EIF4E	chr4:99799606-99851786	Normal	Disease	OK	4.0218	6.57671	0.709524	5.74067	5e-05	7.96728e-05	yes
XLOC_016603	XLOC_016603	ADH1B	chr4:100227526-100242572	Normal	Disease	OK	0.671075	1.11326	0.730251	2.13021	0.0047	0.00638806	yes
XLOC_016606	XLOC_016606	RG9MTD2	chr4:100467863-100485189	Normal	Disease	OK	1.0552	1.8173	0.784287	3.28401	5e-05	7.96728e-05	yes
XLOC_016608	XLOC_016608	DNAJB14	chr4:100820709-100867879	Normal	Disease	OK	3.28133	4.19159	0.353216	2.1943	0.0029	0.00402044	yes
XLOC_016611	XLOC_016611	EMCN	chr4:101316497-101439250	Normal	Disease	OK	6.57363	13.7467	1.06432	12.195	5e-05	7.96728e-05	yes
XLOC_016612	XLOC_016612	PPP3CA	chr4:101944586-102268628	Normal	Disease	OK	91.1682	409.981	2.16895	81.9855	5e-05	7.96728e-05	yes
XLOC_016613	XLOC_016613	SLC39A8	chr4:103172197-103266655	Normal	Disease	OK	11.3921	12.7086	0.157774	1.76613	0.00995	0.0130647	yes
XLOC_016615	XLOC_016615	UBE2D3	chr4:103717132-103790032	Normal	Disease	OK	79.3734	91.2005	0.200386	4.99823	5e-05	7.96728e-05	yes
XLOC_016618	XLOC_016618	BDH2	chr4:103998781-104021024	Normal	Disease	OK	4.70296	7.52625	0.678361	5.4081	5e-05	7.96728e-05	yes
XLOC_016622	XLOC_016622	PPA2	chr4:106290233-106395227	Normal	Disease	OK	36.8731	44.1022	0.258282	3.83082	5e-05	7.96728e-05	yes
XLOC_016624	XLOC_016624	TBCK	chr4:106967232-107270381	Normal	Disease	OK	7.56571	8.86223	0.228193	2.32409	0.001	0.00144895	yes
XLOC_016632	XLOC_016632	1/2-SBSRNA4	chr4:110351118-110461615	Normal	Disease	OK	0.761602	2.53479	1.73476	3.23467	0.00045	0.000672419	yes
XLOC_016633	XLOC_016633	CASP6	chr4:110609784-110624629	Normal	Disease	OK	10.704	12.3183	0.202659	1.61601	0.0191	0.0243592	yes
XLOC_016634	XLOC_016634	PLA2G12A	chr4:110631144-110651242	Normal	Disease	OK	13.7342	23.467	0.772856	14.6458	5e-05	7.96728e-05	yes
XLOC_016635	XLOC_016635	CFI	chr4:110661847-110723335	Normal	Disease	OK	8.43295	10.8003	0.356968	3.11282	5e-05	7.96728e-05	yes
XLOC_016640	XLOC_016640	C4orf21	chr4:113460488-113578742	Normal	Disease	OK	0.207347	0.641531	1.62947	4.66048	5e-05	7.96728e-05	yes
XLOC_016650	XLOC_016650	PRSS12	chr4:119201192-119273922	Normal	Disease	OK	1.99247	2.46469	0.306851	1.92534	0.00785	0.0104068	yes
XLOC_016654	XLOC_016654	FLJ14186	chr4:120326677-120331815	Normal	Disease	OK	1.37869	3.07998	1.15963	6.93017	5e-05	7.96728e-05	yes
XLOC_016663	XLOC_016663	CCNA2	chr4:122722471-122745088	Normal	Disease	OK	0.917235	2.52309	1.45983	5.42705	5e-05	7.96728e-05	yes
XLOC_016669	XLOC_016669	NUDT6	chr4:123747862-123844159	Normal	Disease	OK	2.80162	4.04234	0.528926	1.67423	0.0199	0.0253307	yes
XLOC_016671	XLOC_016671	MFSD8	chr4:128838959-128952455	Normal	Disease	OK	2.16111	3.42795	0.665575	4.52145	5e-05	7.96728e-05	yes
XLOC_016672	XLOC_016672	PGRMC2	chr4:129190391-129209984	Normal	Disease	OK	33.2093	39.2124	0.239722	5.53859	5e-05	7.96728e-05	yes
XLOC_016673	XLOC_016673	SCLT1	chr4:129805151-130014764	Normal	Disease	OK	1.216	3.24798	1.4174	6.43183	5e-05	7.96728e-05	yes
XLOC_016677	XLOC_016677	SLC7A11	chr4:138948576-139163503	Normal	Disease	OK	0.440494	1.36478	1.63147	8.17545	5e-05	7.96728e-05	yes
XLOC_016680	XLOC_016680	NDUFC1	chr4:140211070-140311935	Normal	Disease	OK	98.3674	147.031	0.579869	8.97771	5e-05	7.96728e-05	yes
XLOC_016684	XLOC_016684	CLGN	chr4:141309606-141348815	Normal	Disease	OK	9.45517	19.2163	1.02316	11.4268	5e-05	7.96728e-05	yes
XLOC_016687	XLOC_016687	RNF150	chr4:141786724-142054616	Normal	Disease	OK	7.92456	9.39639	0.245775	3.06835	5e-05	7.96728e-05	yes
XLOC_016688	XLOC_016688	INPP4B	chr4:142949181-143767604	Normal	Disease	OK	2.30089	2.93472	0.351034	2.20896	0.0018	0.00254758	yes
XLOC_017218	XLOC_017218	NPM1	chr5:170814707-170837888	Normal	Disease	OK	105.407	302.207	1.51957	37.4194	5e-05	7.96728e-05	yes
XLOC_017219	XLOC_017219	FGF18	chr5:170846666-170884630	Normal	Disease	OK	1.51178	3.88941	1.3633	5.4555	5e-05	7.96728e-05	yes
XLOC_017223	XLOC_017223	RPL26L1	chr5:172386438-172396774	Normal	Disease	OK	5.76659	9.76024	0.759198	2.97667	0.0001	0.000156483	yes
XLOC_017224	XLOC_017224	ATP6V0E1	chr5:172410762-172461900	Normal	Disease	OK	282.661	368.538	0.38274	9.78819	5e-05	7.96728e-05	yes
XLOC_017226	XLOC_017226	C5orf41	chr5:172483354-172566291	Normal	Disease	OK	5.14675	9.58251	0.896742	12.2637	5e-05	7.96728e-05	yes
XLOC_017227	XLOC_017227	BNIP1	chr5:172571444-172591390	Normal	Disease	OK	11.8778	13.6794	0.203739	1.51371	0.0295	0.0368641	yes
XLOC_017229	XLOC_017229	CPEB4	chr5:173315330-173387313	Normal	Disease	OK	6.92387	7.48528	0.112477	1.66593	0.0203	0.0258227	yes
XLOC_017235	XLOC_017235	HRH2	chr5:175085039-175113245	Normal	Disease	OK	1.62704	2.57399	0.661758	2.45751	0.0005	0.000744287	yes
XLOC_017237	XLOC_017237	FAM153B	chr5:175511908-175543457	Normal	Disease	OK	0.165948	1.25903	2.92352	3.82568	0.0005	0.000744287	yes
XLOC_017238	XLOC_017238	LOC100507387	chr5:175546551-175552168	Normal	Disease	OK	0.404859	2.40605	2.57117	3.32427	0.0018	0.00254758	yes
XLOC_017241	XLOC_017241	HIGD2A	chr5:175815783-175816751	Normal	Disease	OK	191.647	212.808	0.151096	2.83448	5e-05	7.96728e-05	yes
XLOC_017245	XLOC_017245	TSPAN17	chr5:176074387-176086059	Normal	Disease	OK	9.81792	16.5392	0.752404	8.02595	5e-05	7.96728e-05	yes
XLOC_017251	XLOC_017251	RGS14	chr5:176784843-176799599	Normal	Disease	OK	6.89165	7.8487	0.187603	1.52399	0.03165	0.0393733	yes
XLOC_017254	XLOC_017254	PRR7	chr5:176853686-176883287	Normal	Disease	OK	1.49139	6.69225	2.16583	7.19938	5e-05	7.96728e-05	yes
XLOC_017256	XLOC_017256	B4GALT7	chr5:177027118-177037346	Normal	Disease	OK	14.2391	18.4262	0.371901	3.73682	5e-05	7.96728e-05	yes
XLOC_017260	XLOC_017260	RMND5B	chr5:177558027-177575479	Normal	Disease	OK	16.8765	21.4419	0.345414	3.8446	5e-05	7.96728e-05	yes
XLOC_017261	XLOC_017261	HNRNPAB	chr5:177631507-177659803	Normal	Disease	OK	93.5384	133.935	0.5179	12.565	5e-05	7.96728e-05	yes
XLOC_017262	XLOC_017262	ZNF354B	chr5:178286953-178311424	Normal	Disease	OK	2.04804	5.00467	1.28903	6.23426	5e-05	7.96728e-05	yes
XLOC_017263	XLOC_017263	ZFP2	chr5:178322915-178360210	Normal	Disease	OK	0.836346	3.28305	1.97286	6.87576	5e-05	7.96728e-05	yes
XLOC_017265	XLOC_017265	ZNF879	chr5:178450775-178461388	Normal	Disease	OK	1.46029	2.08097	0.511003	2.0869	0.0044	0.0059985	yes
XLOC_017267	XLOC_017267	RUFY1	chr5:178977561-179037027	Normal	Disease	OK	25.3051	30.9188	0.289054	4.61409	5e-05	7.96728e-05	yes
XLOC_017276	XLOC_017276	BTNL9	chr5:180467224-180488523	Normal	Disease	OK	0.396248	1.85806	2.22933	6.59967	5e-05	7.96728e-05	yes
XLOC_017278	XLOC_017278	TRIM41	chr5:180650262-180662808	Normal	Disease	OK	9.95211	12.7483	0.357226	4.2658	5e-05	7.96728e-05	yes
XLOC_017282	XLOC_017282	C5orf55	chr5:441642-443258	Normal	Disease	OK	2.21437	3.83491	0.792294	3.18321	0.0001	0.000156483	yes
XLOC_017283	XLOC_017283	PP7080	chr5:470624-473080	Normal	Disease	OK	11.1001	15.8245	0.511589	4.65407	5e-05	7.96728e-05	yes
XLOC_017287	XLOC_017287	ZDHHC11	chr5:795719-851101	Normal	Disease	OK	0.523772	1.58271	1.59539	4.42964	5e-05	7.96728e-05	yes
XLOC_017288	XLOC_017288	BRD9	chr5:863849-892939	Normal	Disease	OK	13.3309	26.7074	1.00247	13.3976	5e-05	7.96728e-05	yes
XLOC_017295	XLOC_017295	SLC6A3	chr5:1392904-1445543	Normal	Disease	OK	0.0483303	0.681183	3.81704	3.8702	0.002	0.00281652	yes
XLOC_017296	XLOC_017296	LPCAT1	chr5:1461541-1524076	Normal	Disease	OK	12.2729	15.1778	0.306491	4.40992	5e-05	7.96728e-05	yes
XLOC_017297	XLOC_017297	SDHAP3	chr5:1572072-1594646	Normal	Disease	OK	1.59084	6.22335	1.96791	6.19975	5e-05	7.96728e-05	yes
XLOC_017298	XLOC_017298	LOC728613	chr5:1597671-1634120	Normal	Disease	OK	1.66678	5.97042	1.84076	9.13951	5e-05	7.96728e-05	yes
XLOC_017301	XLOC_017301	IRX4	chr5:1877540-1882880	Normal	Disease	OK	5.80485	9.89123	0.768891	5.97981	5e-05	7.96728e-05	yes
XLOC_017302	XLOC_017302	IRX2	chr5:2746278-2751769	Normal	Disease	OK	9.77322	33.8932	1.79409	22.6275	5e-05	7.96728e-05	yes
XLOC_017304	XLOC_017304	FLJ33360	chr5:6310553-6337405	Normal	Disease	OK	0.121626	0.605404	2.31545	2.76426	0.00815	0.0107951	yes
XLOC_017310	XLOC_017310	C5orf49	chr5:7830490-7851603	Normal	Disease	OK	2.96409	5.08892	0.779767	4.51948	5e-05	7.96728e-05	yes
XLOC_017320	XLOC_017320	CTNND2	chr5:10971951-11904110	Normal	Disease	OK	1.68236	2.88898	0.780076	5.26449	5e-05	7.96728e-05	yes
XLOC_017321	XLOC_017321	DNAH5	chr5:13690436-13944589	Normal	Disease	OK	1.08067	5.10848	2.24097	23.6313	5e-05	7.96728e-05	yes
XLOC_017326	XLOC_017326	FAM134B	chr5:16473146-16617167	Normal	Disease	OK	7.29985	21.4507	1.55509	17.6738	5e-05	7.96728e-05	yes
XLOC_017341	XLOC_017341	SLC45A2	chr5:33944720-33984780	Normal	Disease	OK	0.0885458	15.0122	7.40549	7.54823	0.00365	0.00501189	yes
XLOC_017342	XLOC_017342	AMACR,C1QTNF3,C1QTNF3-AMACR	chr5:33987090-34124633	Normal	Disease	OK	19.5661	388.033	4.30975	88.4135	5e-05	7.96728e-05	yes
XLOC_017343	XLOC_017343	RAD1	chr5:34905365-34915780	Normal	Disease	OK	7.32186	10.0094	0.451068	5.44699	5e-05	7.96728e-05	yes
XLOC_017349	XLOC_017349	LMBRD2	chr5:36103413-36152015	Normal	Disease	OK	2.53774	5.07032	0.998533	6.40214	5e-05	7.96728e-05	yes
XLOC_017351	XLOC_017351	NADKD1	chr5:36192693-36242258	Normal	Disease	OK	9.40887	16.3606	0.798131	10.2397	5e-05	7.96728e-05	yes
XLOC_017353	XLOC_017353	LOC646719	chr5:36871462-36876796	Normal	Disease	OK	2.72748	3.79217	0.475457	3.85108	5e-05	7.96728e-05	yes
XLOC_017354	XLOC_017354	C5orf42	chr5:37106329-37249530	Normal	Disease	OK	1.87179	2.5019	0.418607	4.0979	5e-05	7.96728e-05	yes
XLOC_017356	XLOC_017356	GDNF	chr5:37812778-37839782	Normal	Disease	OK	2.41491	4.6973	0.959864	6.29638	5e-05	7.96728e-05	yes
XLOC_017360	XLOC_017360	RICTOR	chr5:38938021-39074501	Normal	Disease	OK	3.69816	4.24913	0.200359	2.44591	0.001	0.00144895	yes
XLOC_017361	XLOC_017361	FYB	chr5:39105353-39270759	Normal	Disease	OK	9.06586	14.3954	0.667089	9.41313	5e-05	7.96728e-05	yes
XLOC_017366	XLOC_017366	LOC100506548	chr5:40825364-40829244	Normal	Disease	OK	14.6006	16.2825	0.157299	2.38434	0.0008	0.00116928	yes
XLOC_017367	XLOC_017367	RPL37	chr5:40831429-40835387	Normal	Disease	OK	666.807	1010.59	0.599857	23.5394	5e-05	7.96728e-05	yes
XLOC_017372	XLOC_017372	OXCT1	chr5:41730166-41870791	Normal	Disease	OK	17.095	29.9079	0.806955	13.9427	5e-05	7.96728e-05	yes
XLOC_017373	XLOC_017373	SEPP1	chr5:42756919-42812024	Normal	Disease	OK	112.999	130.43	0.206963	5.33151	5e-05	7.96728e-05	yes
XLOC_017374	XLOC_017374	LOC648987	chr5:43014830-43018913	Normal	Disease	OK	4.39351	6.95304	0.662271	4.68868	5e-05	7.96728e-05	yes
XLOC_017376	XLOC_017376	LOC100132356	chr5:43065288-43067073	Normal	Disease	OK	2.40514	7.61033	1.66184	7.97413	5e-05	7.96728e-05	yes
XLOC_017379	XLOC_017379	C5orf28	chr5:43444353-43483992	Normal	Disease	OK	1.88119	2.5665	0.448154	2.13391	0.00285	0.00395472	yes
XLOC_017380	XLOC_017380	C5orf34	chr5:43486802-43515273	Normal	Disease	OK	1.31154	1.72796	0.397804	1.50086	0.0357	0.0440699	yes
XLOC_017389	XLOC_017389	ESM1	chr5:54273694-54281414	Normal	Disease	OK	0.38786	1.34219	1.79097	3.56869	5e-05	7.96728e-05	yes
XLOC_017395	XLOC_017395	CCNO	chr5:54526980-54529508	Normal	Disease	OK	1.85109	4.94434	1.4174	5.25206	5e-05	7.96728e-05	yes
XLOC_017396	XLOC_017396	DHX29	chr5:54552072-54603521	Normal	Disease	OK	10.3108	13.8371	0.424381	6.09941	5e-05	7.96728e-05	yes
XLOC_017412	XLOC_017412	SREK1IP1	chr5:63986134-64064496	Normal	Disease	OK	4.17181	7.78184	0.899438	10.5951	5e-05	7.96728e-05	yes
XLOC_017415	XLOC_017415	TRIM23	chr5:64885506-64920187	Normal	Disease	OK	2.36545	3.28026	0.471696	2.17161	0.0026	0.00362265	yes
XLOC_017420	XLOC_017420	TAF9	chr5:68647552-68710630	Normal	Disease	OK	42.016	45.5847	0.11761	1.47758	0.03255	0.0404138	yes
XLOC_017421	XLOC_017421	LOC100272216	chr5:68926979-68929028	Normal	Disease	OK	0.34008	1.12887	1.73094	3.43567	0.0006	0.000888028	yes
XLOC_017426	XLOC_017426	GTF2H2	chr5:70330950-70363497	Normal	Disease	OK	1.17936	1.65971	0.492926	1.54347	0.0324	0.0402505	yes
XLOC_017440	XLOC_017440	F2RL2	chr5:75699148-76003957	Normal	Disease	OK	0.446834	1.28716	1.52638	4.36493	5e-05	7.96728e-05	yes
XLOC_017445	XLOC_017445	TBCA	chr5:76986994-77072185	Normal	Disease	OK	110.841	132.131	0.253476	3.9373	5e-05	7.96728e-05	yes
XLOC_017449	XLOC_017449	DMGDH	chr5:78293428-78365449	Normal	Disease	OK	0.328205	0.751739	1.19564	2.74506	0.00075	0.00109936	yes
XLOC_017450	XLOC_017450	HOMER1	chr5:78669785-78809700	Normal	Disease	OK	1.33794	3.37416	1.33451	7.44654	5e-05	7.96728e-05	yes
XLOC_017467	XLOC_017467	CCNH	chr5:86690078-86708850	Normal	Disease	OK	15.4424	40.2295	1.38136	14.1733	5e-05	7.96728e-05	yes
XLOC_017468	XLOC_017468	TMEM161B	chr5:87491022-87564665	Normal	Disease	OK	3.81625	5.48913	0.524421	3.47936	5e-05	7.96728e-05	yes
XLOC_017470	XLOC_017470	MEF2C	chr5:88014057-88199922	Normal	Disease	OK	7.42159	8.65662	0.222077	3.09407	5e-05	7.96728e-05	yes
XLOC_017472	XLOC_017472	CETN3	chr5:89689528-89705603	Normal	Disease	OK	8.18233	23.1635	1.50127	9.43729	5e-05	7.96728e-05	yes
XLOC_017474	XLOC_017474	LYSMD3	chr5:89811444-89825401	Normal	Disease	OK	5.41366	7.29877	0.43105	4.37222	5e-05	7.96728e-05	yes
XLOC_017487	XLOC_017487	LIX1	chr5:96427573-96478520	Normal	Disease	OK	1.53308	2.16473	0.497751	2.625	0.00025	0.000379973	yes
XLOC_017488	XLOC_017488	RIOK2	chr5:96496570-96519005	Normal	Disease	OK	3.36287	4.95409	0.558926	4.18605	5e-05	7.96728e-05	yes
XLOC_017489	XLOC_017489	FLJ35946	chr5:98104998-98132198	Normal	Disease	OK	1.4234	7.5355	2.40436	10.1209	5e-05	7.96728e-05	yes
XLOC_017490	XLOC_017490	CHD1	chr5:98190907-98262238	Normal	Disease	OK	7.01389	13.0386	0.894499	13.6682	5e-05	7.96728e-05	yes
XLOC_017491	XLOC_017491	LOC100133050	chr5:99715208-99723958	Normal	Disease	OK	0	0.584184	inf	-nan	5e-05	7.96728e-05	yes
XLOC_017496	XLOC_017496	NUDT12	chr5:102884555-102898490	Normal	Disease	OK	3.09921	3.79786	0.293285	1.97295	0.0059	0.00793416	yes
XLOC_017498	XLOC_017498	FBXL17	chr5:107194733-107717799	Normal	Disease	OK	6.54917	8.35614	0.351524	4.28631	5e-05	7.96728e-05	yes
XLOC_017499	XLOC_017499	HP07349	chr5:108063525-108063962	Normal	Disease	OK	5.18379	10.2088	0.977727	2.59353	0.0008	0.00116928	yes
XLOC_017503	XLOC_017503	NREP	chr5:110834021-111312628	Normal	Disease	OK	29.6984	37.2974	0.328688	4.90705	5e-05	7.96728e-05	yes
XLOC_017505	XLOC_017505	REEP5	chr5:112196884-112258031	Normal	Disease	OK	71.2843	97.4196	0.450627	11.8522	5e-05	7.96728e-05	yes
XLOC_017508	XLOC_017508	TRIM36	chr5:114460458-114516243	Normal	Disease	OK	14.2841	24.8237	0.797306	5.59875	5e-05	7.96728e-05	yes
XLOC_017509	XLOC_017509	PGGT1B	chr5:114546526-114598569	Normal	Disease	OK	3.47417	5.29038	0.606701	3.99269	5e-05	7.96728e-05	yes
XLOC_017510	XLOC_017510	CCDC112	chr5:114602884-114632458	Normal	Disease	OK	3.80161	27.3425	2.84646	22.1957	5e-05	7.96728e-05	yes
XLOC_017511	XLOC_017511	FEM1C	chr5:114856607-114880591	Normal	Disease	OK	7.08373	8.28631	0.22622	2.98799	5e-05	7.96728e-05	yes
